layer,example_id,baseline_mc_entropy,baseline_conf_signal,baseline_mc_logit_gap,baseline_mc_max_prob,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,post_mc_logit_gap,post_mc_max_prob,delta_mc_entropy,delta_conf_signal,delta_mc_logit_gap,delta_mc_max_prob,fit_r2_mc_entropy,fit_r2_conf,fit_r2_mc_gap,fit_r2_mc_max_prob
0,6,0.8189195990562439,0.7155675172805785,1.0,0.6758682131767273,single_token,single_token,ablation,confidence,ablate,0.8212628960609436,0.7159373521804809,0.9921875,0.6741418838500977,0.002343297004699707,0.00036983489990238816,-0.0078125,-0.0017263293266296387,,,,
0,6,0.8189195990562439,0.7155675172805785,1.0,0.6758682131767273,single_token,single_token,ablation,random,ablate,0.8197446167469025,0.715179193019867,0.99609375,0.6751131117343903,0.0008250176906585693,-0.0003883242607115589,-0.00390625,-0.0007551014423370361,,,,
0,7,0.6635667085647583,0.733825647830963,1.890625,0.8061529994010925,single_token,single_token,ablation,entropy,ablate,0.6655933856964111,0.7341233134269713,1.8828125,0.805131196975708,0.002026677131652832,0.0002976655960083008,-0.0078125,-0.0010218024253845215,,,,
0,7,0.6635667085647583,0.733825647830963,1.890625,0.8061529994010925,single_token,single_token,ablation,confidence,ablate,0.6661242842674255,0.733441424369812,1.8828125,0.8049967885017395,0.0025575757026672363,-0.00038422346115107864,-0.0078125,-0.0011562108993530273,,,,
0,7,0.6635667085647583,0.733825647830963,1.890625,0.8061529994010925,single_token,single_token,ablation,random,ablate,0.6643544137477875,0.7335293531417846,1.890625,0.8058659136295319,0.0007877051830291748,-0.0002962946891784668,0.0,-0.00028708577156066895,,,,
0,8,0.00030988705111667514,0.7536871775984764,11.50390625,0.9999755620956421,single_token,single_token,ablation,entropy,ablate,0.00030589851667173207,0.7534342348575591,11.517578125,0.9999759197235107,-3.98853444494307e-06,-0.0002529427409172502,0.013671875,3.5762786865234375e-07,,,,
0,8,0.00030988705111667514,0.7536871775984764,11.50390625,0.9999755620956421,single_token,single_token,ablation,confidence,ablate,0.00030693618464283645,0.7531064003705978,11.51171875,0.9999759197235107,-2.950866473838687e-06,-0.0005807772278785261,0.0078125,3.5762786865234375e-07,,,,
0,8,0.00030988705111667514,0.7536871775984764,11.50390625,0.9999755620956421,single_token,single_token,ablation,random,ablate,0.0003056797868339345,0.7532532043755054,11.5185546875,0.9999760389328003,-4.2072642827406526e-06,-0.00043397322297100693,0.0146484375,4.76837158203125e-07,,,,
0,9,9.550155664328486e-05,0.6177958786487578,12.380859375,0.9999929666519165,single_token,single_token,ablation,entropy,ablate,9.66226143646054e-05,0.617536985874176,12.3671875,0.999992847442627,1.1210577213205397e-06,-0.00025889277458179816,-0.013671875,-1.1920928955078125e-07,,,,
0,9,9.550155664328486e-05,0.6177958786487578,12.380859375,0.9999929666519165,single_token,single_token,ablation,confidence,ablate,9.656707698013633e-05,0.6179593548178672,12.369140625,0.999992847442627,1.0655203368514776e-06,0.0001634761691093889,-0.01171875,-1.1920928955078125e-07,,,,
0,9,9.550155664328486e-05,0.6177958786487578,12.380859375,0.9999929666519165,single_token,single_token,ablation,random,ablate,9.5479470473947e-05,0.6177143275737762,12.380859375,0.9999929666519165,-2.208616933785379e-08,-8.155107498164504e-05,0.0,0.0,,,,
0,10,0.0077396901324391365,0.7765090599656106,7.4921875,0.9991305470466614,single_token,single_token,ablation,entropy,ablate,0.007874014787375927,0.7768707156181335,7.4765625,0.9991137385368347,0.00013432465493679047,0.00036165565252288534,-0.015625,-1.6808509826660156e-05,,,,
0,10,0.0077396901324391365,0.7765090599656106,7.4921875,0.9991305470466614,single_token,single_token,ablation,confidence,ablate,0.007807482499629259,0.7768483519554137,7.484375,0.9991220831871033,6.77923671901226e-05,0.00033929198980309216,-0.0078125,-8.463859558105469e-06,,,,
0,10,0.0077396901324391365,0.7765090599656106,7.4921875,0.9991305470466614,single_token,single_token,ablation,random,ablate,0.007755492115393281,0.7768347419798374,7.490234375,0.9991285800933838,1.5801982954144478e-05,0.0003256820142267802,-0.001953125,-1.9669532775878906e-06,,,,
0,11,0.0019121632212772965,0.7224428340792655,8.828125,0.9998125433921814,single_token,single_token,ablation,entropy,ablate,0.001932257553562522,0.7222706988453864,8.81640625,0.9998103976249695,2.009433228522539e-05,-0.00017213523387904495,-0.01171875,-2.1457672119140625e-06,,,,
0,11,0.0019121632212772965,0.7224428340792655,8.828125,0.9998125433921814,single_token,single_token,ablation,confidence,ablate,0.0019426679937168956,0.7223892852663993,8.80859375,0.999809205532074,3.0504772439599037e-05,-5.354881286612212e-05,-0.01953125,-3.337860107421875e-06,,,,
0,11,0.0019121632212772965,0.7224428340792655,8.828125,0.9998125433921814,single_token,single_token,ablation,random,ablate,0.0019048076355829835,0.7221418492496013,8.83203125,0.9998133182525635,-7.355585694313049e-06,-0.0003009848296641193,0.00390625,7.748603820800781e-07,,,,
0,12,0.541416585445404,0.6607166290283203,1.5625,0.8139411807060242,single_token,single_token,ablation,entropy,ablate,0.541294276714325,0.6603540658950806,1.5625,0.8139705061912537,-0.00012230873107910156,-0.0003625631332396795,0.0,2.9325485229492188e-05,,,,
0,12,0.541416585445404,0.6607166290283203,1.5625,0.8139411807060242,single_token,single_token,ablation,confidence,ablate,0.5428664088249207,0.6619542360305786,1.5546875,0.8128925561904907,0.0014498233795166016,0.0012376070022582786,-0.0078125,-0.0010486245155334473,,,,
0,12,0.541416585445404,0.6607166290283203,1.5625,0.8139411807060242,single_token,single_token,ablation,random,ablate,0.5411067605018616,0.6610505640506744,1.5625,0.8140047788619995,-0.00030982494354248047,0.000333935022354126,0.0,6.35981559753418e-05,,,,
0,13,0.0010536354966461658,0.7352732792496681,9.505859375,0.9999034404754639,single_token,single_token,ablation,entropy,ablate,0.0010539349168539047,0.7353157818317413,9.505859375,0.9999034404754639,2.9942020773887634e-07,4.250258207316726e-05,0.0,0.0,,,,
0,13,0.0010536354966461658,0.7352732792496681,9.505859375,0.9999034404754639,single_token,single_token,ablation,confidence,ablate,0.0010621108813211322,0.7357485592365264,9.49609375,0.999902606010437,8.475384674966335e-06,0.0004752799868582569,-0.009765625,-8.344650268554688e-07,,,,
0,13,0.0010536354966461658,0.7352732792496681,9.505859375,0.9999034404754639,single_token,single_token,ablation,random,ablate,0.0010454445728100836,0.7356802947819232,9.513671875,0.9999043345451355,-8.19092383608222e-06,0.0004070155322550839,0.0078125,8.940696716308594e-07,,,,
0,14,1.32771897315979,0.5840404510498046,0.125,0.35462164878845215,single_token,single_token,ablation,entropy,ablate,1.3269047737121582,0.5839279174804687,0.1328125,0.3564116954803467,-0.0008141994476318359,-0.0001125335693359375,0.0078125,0.0017900466918945312,,,,
0,14,1.32771897315979,0.5840404510498046,0.125,0.35462164878845215,single_token,single_token,ablation,confidence,ablate,1.32771897315979,0.5844085693359374,0.125,0.35462164878845215,0.0,0.0003681182861328125,0.0,0.0,,,,
0,14,1.32771897315979,0.5840404510498046,0.125,0.35462164878845215,single_token,single_token,ablation,random,ablate,1.3271156549453735,0.5842548370361327,0.125,0.35508453845977783,-0.0006033182144165039,0.0002143859863280584,0.0,0.0004628896713256836,,,,
0,15,1.135580062866211,0.7230522632598877,0.9375,0.5512698888778687,single_token,single_token,ablation,entropy,ablate,1.134751796722412,0.7235783576965331,0.9375,0.5517707467079163,-0.0008282661437988281,0.000526094436645419,0.0,0.0005008578300476074,,,,
0,15,1.135580062866211,0.7230522632598877,0.9375,0.5512698888778687,single_token,single_token,ablation,confidence,ablate,1.1366703510284424,0.723937115073204,0.9296875,0.5499753355979919,0.0010902881622314453,0.000884851813316323,-0.0078125,-0.001294553279876709,,,,
0,15,1.135580062866211,0.7230522632598877,0.9375,0.5512698888778687,single_token,single_token,ablation,random,ablate,1.1365643739700317,0.723348432779312,0.935546875,0.5506484508514404,0.0009843111038208008,0.00029616951942434966,-0.001953125,-0.0006214380264282227,,,,
0,16,0.16366064548492432,0.46750030517578123,4.19140625,0.9703200459480286,single_token,single_token,ablation,entropy,ablate,0.16265122592449188,0.46605224609374996,4.19921875,0.9705442190170288,-0.001009419560432434,-0.0014480590820312722,0.0078125,0.00022417306900024414,,,,
0,16,0.16366064548492432,0.46750030517578123,4.19140625,0.9703200459480286,single_token,single_token,ablation,confidence,ablate,0.16508635878562927,0.4658966064453125,4.1796875,0.969999372959137,0.001425713300704956,-0.0016036987304687278,-0.01171875,-0.00032067298889160156,,,,
0,16,0.16366064548492432,0.46750030517578123,4.19140625,0.9703200459480286,single_token,single_token,ablation,random,ablate,0.1635831668972969,0.46681671142578124,4.193359375,0.9703377783298492,-7.747858762741089e-05,-0.0006835937499999889,0.001953125,1.773238182067871e-05,,,,
0,17,0.0024391806218773127,0.8055710673332215,8.453125,0.9997512698173523,single_token,single_token,ablation,entropy,ablate,0.0023978049866855145,0.8060170039534569,8.47265625,0.9997560381889343,-4.137563519179821e-05,0.0004459366202353987,0.01953125,4.76837158203125e-06,,,,
0,17,0.0024391806218773127,0.8055710673332215,8.453125,0.9997512698173523,single_token,single_token,ablation,confidence,ablate,0.0023952906485646963,0.8063844561576843,8.47265625,0.9997562766075134,-4.388997331261635e-05,0.0008133888244628018,0.01953125,5.0067901611328125e-06,,,,
0,17,0.0024391806218773127,0.8055710673332215,8.453125,0.9997512698173523,single_token,single_token,ablation,random,ablate,0.0024140632012858987,0.8061649292707442,8.46484375,0.9997541308403015,-2.5117420591413975e-05,0.000593861937522755,0.01171875,2.86102294921875e-06,,,,
0,18,0.0005190916126593947,0.6532381743192672,10.7958984375,0.9999569654464722,single_token,single_token,ablation,entropy,ablate,0.0005211452371440828,0.6530946031212805,10.794921875,0.9999568462371826,2.0536244846880436e-06,-0.0001435711979866916,-0.0009765625,-1.1920928955078125e-07,,,,
0,18,0.0005190916126593947,0.6532381743192672,10.7958984375,0.9999569654464722,single_token,single_token,ablation,confidence,ablate,0.0005158276180736721,0.6526163980364799,10.8017578125,0.9999573230743408,-3.263994585722685e-06,-0.0006217762827873674,0.005859375,3.5762786865234375e-07,,,,
0,18,0.0005190916126593947,0.6532381743192672,10.7958984375,0.9999569654464722,single_token,single_token,ablation,random,ablate,0.0005119343695696443,0.653914100676775,10.81005859375,0.9999575614929199,-7.157243089750409e-06,0.0006759263575077945,0.01416015625,5.960464477539062e-07,,,,
0,19,0.001354074222035706,0.6561710357666015,9.37890625,0.9998742341995239,single_token,single_token,ablation,entropy,ablate,0.0013555429177358747,0.6561732292175293,9.375,0.9998739957809448,1.4686957001686096e-06,2.193450927778784e-06,-0.00390625,-2.384185791015625e-07,,,,
0,19,0.001354074222035706,0.6561710357666015,9.37890625,0.9998742341995239,single_token,single_token,ablation,confidence,ablate,0.0013517974875867367,0.6568828105926513,9.37890625,0.9998743534088135,-2.276734448969364e-06,0.0007117748260497825,0.0,1.1920928955078125e-07,,,,
0,19,0.001354074222035706,0.6561710357666015,9.37890625,0.9998742341995239,single_token,single_token,ablation,random,ablate,0.0013416993315331638,0.6562485218048095,9.384765625,0.9998754262924194,-1.2374890502542257e-05,7.748603820800781e-05,0.005859375,1.1920928955078125e-06,,,,
0,20,1.1183925867080688,0.4216306686401367,0.609375,0.5007603168487549,single_token,single_token,ablation,entropy,ablate,1.1186513900756836,0.42062740325927733,0.609375,0.5007088780403137,0.0002588033676147461,-0.001003265380859375,0.0,-5.143880844116211e-05,,,,
0,20,1.1183925867080688,0.4216306686401367,0.609375,0.5007603168487549,single_token,single_token,ablation,confidence,ablate,1.119292974472046,0.420890998840332,0.6015625,0.4995907247066498,0.0009003877639770508,-0.0007396697998047208,-0.0078125,-0.0011695921421051025,,,,
0,20,1.1183925867080688,0.4216306686401367,0.609375,0.5007603168487549,single_token,single_token,ablation,random,ablate,1.116844654083252,0.42203292846679685,0.6171875,0.5026876926422119,-0.0015479326248168945,0.00040225982666014515,0.0078125,0.0019273757934570312,,,,
0,21,0.28697362542152405,0.6956292256712913,3.18359375,0.9365068078041077,single_token,single_token,ablation,entropy,ablate,0.28641438484191895,0.6950742304325104,3.1875,0.9366666674613953,-0.0005592405796051025,-0.0005549952387808865,0.00390625,0.00015985965728759766,,,,
0,21,0.28697362542152405,0.6956292256712913,3.18359375,0.9365068078041077,single_token,single_token,ablation,confidence,ablate,0.28691813349723816,0.6951910853385924,3.18359375,0.9365159273147583,-5.549192428588867e-05,-0.0004381403326988442,0.0,9.119510650634766e-06,,,,
0,21,0.28697362542152405,0.6956292256712913,3.18359375,0.9365068078041077,single_token,single_token,ablation,random,ablate,0.2881907522678375,0.6955287396907806,3.177734375,0.9361572861671448,0.0012171268463134766,-0.00010048598051071167,-0.005859375,-0.0003495216369628906,,,,
0,22,1.3017065525054932,0.6383883476257323,0.3984375,0.4047035276889801,single_token,single_token,ablation,entropy,ablate,1.3009445667266846,0.6380525588989258,0.390625,0.40423956513404846,-0.0007619857788085938,-0.0003357887268065074,-0.0078125,-0.0004639625549316406,,,,
0,22,1.3017065525054932,0.6383883476257323,0.3984375,0.4047035276889801,single_token,single_token,ablation,confidence,ablate,1.3017065525054932,0.6381801605224608,0.3984375,0.4047035276889801,0.0,-0.00020818710327141776,0.0,0.0,,,,
0,22,1.3017065525054932,0.6383883476257323,0.3984375,0.4047035276889801,single_token,single_token,ablation,random,ablate,1.3009483814239502,0.6383312702178954,0.3984375,0.40510186553001404,-0.0007581710815429688,-5.707740783689186e-05,0.0,0.00039833784103393555,,,,
0,23,0.5180011987686157,0.9012298613786697,1.328125,0.7900771498680115,single_token,single_token,ablation,entropy,ablate,0.5214399695396423,0.9012155562639236,1.3125,0.787478506565094,0.0034387707710266113,-1.430511474609375e-05,-0.015625,-0.0025986433029174805,,,,
0,23,0.5180011987686157,0.9012298613786697,1.328125,0.7900771498680115,single_token,single_token,ablation,confidence,ablate,0.5162092447280884,0.9013858824968338,1.3359375,0.7913752198219299,-0.0017919540405273438,0.00015602111816415132,0.0078125,0.001298069953918457,,,,
0,23,0.5180011987686157,0.9012298613786697,1.328125,0.7900771498680115,single_token,single_token,ablation,random,ablate,0.5197131633758545,0.9007766932249068,1.3203125,0.7887817323207855,0.0017119646072387695,-0.0004531681537628396,-0.0078125,-0.0012954175472259521,,,,
0,24,0.006466603837907314,0.8241784304380416,7.68359375,0.9992914199829102,single_token,single_token,ablation,entropy,ablate,0.006409141700714827,0.8244011178612709,7.6953125,0.9992986917495728,-5.746213719248772e-05,0.00022268742322928414,0.01171875,7.271766662597656e-06,,,,
0,24,0.006466603837907314,0.8241784304380416,7.68359375,0.9992914199829102,single_token,single_token,ablation,confidence,ablate,0.006438212934881449,0.8248959273099898,7.6875,0.9992948770523071,-2.8390903025865555e-05,0.00071749687194822,0.00390625,3.4570693969726562e-06,,,,
0,24,0.006466603837907314,0.8241784304380416,7.68359375,0.9992914199829102,single_token,single_token,ablation,random,ablate,0.006414818810299039,0.8242133252322674,7.693359375,0.9992979764938354,-5.1785027608275414e-05,3.489479422580377e-05,0.009765625,6.556510925292969e-06,,,,
0,25,0.003668631426990032,0.7786944299936295,8.54296875,0.999626874923706,single_token,single_token,ablation,entropy,ablate,0.003676514606922865,0.7792062327265739,8.54296875,0.9996260404586792,7.883179932832718e-06,0.0005118027329443775,0.0,-8.344650268554688e-07,,,,
0,25,0.003668631426990032,0.7786944299936295,8.54296875,0.999626874923706,single_token,single_token,ablation,confidence,ablate,0.0037139735650271177,0.7796875685453415,8.52734375,0.9996217489242554,4.534213803708553e-05,0.000993138551712014,-0.015625,-5.125999450683594e-06,,,,
0,25,0.003668631426990032,0.7786944299936295,8.54296875,0.999626874923706,single_token,single_token,ablation,random,ablate,0.0036878756945952773,0.7792679332196711,8.541015625,0.9996247887611389,1.9244267605245113e-05,0.0005735032260416606,-0.001953125,-2.086162567138672e-06,,,,
0,26,0.6327234506607056,0.7099788665771485,1.15625,0.7488197088241577,single_token,single_token,ablation,entropy,ablate,0.6343410015106201,0.7098906517028808,1.1484375,0.7474167943000793,0.0016175508499145508,-8.821487426768915e-05,-0.0078125,-0.0014029145240783691,,,,
0,26,0.6327234506607056,0.7099788665771485,1.15625,0.7488197088241577,single_token,single_token,ablation,confidence,ablate,0.6328476071357727,0.7099454879760742,1.15625,0.7487980127334595,0.00012415647506713867,-3.337860107432977e-05,0.0,-2.1696090698242188e-05,,,,
0,26,0.6327234506607056,0.7099788665771485,1.15625,0.7488197088241577,single_token,single_token,ablation,random,ablate,0.6319078207015991,0.7104516267776488,1.16015625,0.7495194375514984,-0.0008156299591064453,0.00047276020050035505,0.00390625,0.0006997287273406982,,,,
0,27,0.0014870543964207172,0.9299143239855766,9.0,0.9998563528060913,single_token,single_token,ablation,entropy,ablate,0.0014967015013098717,0.9301904007792473,8.9921875,0.9998552799224854,9.647104889154434e-06,0.0002760767936706987,-0.0078125,-1.0728836059570312e-06,,,,
0,27,0.0014870543964207172,0.9299143239855766,9.0,0.9998563528060913,single_token,single_token,ablation,confidence,ablate,0.0014870068989694118,0.9301869049668311,9.0,0.9998563528060913,-4.7497451305389404e-08,0.0002725809812544888,0.0,0.0,,,,
0,27,0.0014870543964207172,0.9299143239855766,9.0,0.9998563528060913,single_token,single_token,ablation,random,ablate,0.0014995005331002176,0.9300189569592476,8.990234375,0.9998549818992615,1.2446136679500341e-05,0.00010463297367102609,-0.009765625,-1.3709068298339844e-06,,,,
0,28,0.514303982257843,0.6369951248168945,2.9140625,0.8747314214706421,single_token,single_token,ablation,entropy,ablate,0.5125365257263184,0.6374820709228515,2.921875,0.8753202557563782,-0.0017674565315246582,0.00048694610595700905,0.0078125,0.000588834285736084,,,,
0,28,0.514303982257843,0.6369951248168945,2.9140625,0.8747314214706421,single_token,single_token,ablation,confidence,ablate,0.5151350498199463,0.6367507934570312,2.9140625,0.8744651675224304,0.0008310675621032715,-0.00024433135986323684,0.0,-0.0002662539482116699,,,,
0,28,0.514303982257843,0.6369951248168945,2.9140625,0.8747314214706421,single_token,single_token,ablation,random,ablate,0.5132172703742981,0.6372885465621948,2.91796875,0.8750899732112885,-0.0010867118835449219,0.0002934217453003374,0.00390625,0.0003585517406463623,,,,
0,29,0.028495408594608307,0.7542704328894614,5.75,0.9959801435470581,single_token,single_token,ablation,entropy,ablate,0.028420934453606606,0.7545562729239463,5.75390625,0.9959927797317505,-7.447414100170135e-05,0.0002858400344849521,0.00390625,1.2636184692382812e-05,,,,
0,29,0.028495408594608307,0.7542704328894614,5.75,0.9959801435470581,single_token,single_token,ablation,confidence,ablate,0.028402846306562424,0.7550275087356566,5.75390625,0.9959955215454102,-9.256228804588318e-05,0.000757075846195221,0.00390625,1.537799835205078e-05,,,,
0,29,0.028495408594608307,0.7542704328894614,5.75,0.9959801435470581,single_token,single_token,ablation,random,ablate,0.028481872752308846,0.7545687623322009,5.751953125,0.9959832429885864,-1.3535842299461365e-05,0.0002983294427395533,0.001953125,3.0994415283203125e-06,,,,
0,30,0.0016828810330480337,0.7262059643864631,9.1640625,0.9998410940170288,single_token,single_token,ablation,entropy,ablate,0.001680653658695519,0.7258493348956108,9.1640625,0.9998413324356079,-2.227374352514744e-06,-0.00035662949085235596,0.0,2.384185791015625e-07,,,,
0,30,0.0016828810330480337,0.7262059643864631,9.1640625,0.9998410940170288,single_token,single_token,ablation,confidence,ablate,0.0016516257310286164,0.7253081008791924,9.1875,0.9998443126678467,-3.1255302019417286e-05,-0.0008978635072707242,0.0234375,3.2186508178710938e-06,,,,
0,30,0.0016828810330480337,0.7262059643864631,9.1640625,0.9998410940170288,single_token,single_token,ablation,random,ablate,0.0016601928509771824,0.7257535330951214,9.177734375,0.999843418598175,-2.2688182070851326e-05,-0.0004524312913417594,0.013671875,2.3245811462402344e-06,,,,
0,31,0.0024045160971581936,0.7631142318248749,8.39453125,0.9997511506080627,single_token,single_token,ablation,entropy,ablate,0.0024212850257754326,0.7631123766303063,8.38671875,0.9997492432594299,1.6768928617239e-05,-1.8551945686340332e-06,-0.0078125,-1.9073486328125e-06,,,,
0,31,0.0024045160971581936,0.7631142318248749,8.39453125,0.9997511506080627,single_token,single_token,ablation,confidence,ablate,0.0024156176950782537,0.7637556210160255,8.390625,0.9997499585151672,1.1101597920060158e-05,0.0006413891911505321,-0.00390625,-1.1920928955078125e-06,,,,
0,31,0.0024045160971581936,0.7631142318248749,8.39453125,0.9997511506080627,single_token,single_token,ablation,random,ablate,0.002410134067758918,0.7633861154317856,8.392578125,0.999750554561615,5.61797060072422e-06,0.00027188360691066116,-0.001953125,-5.960464477539062e-07,,,,
0,32,0.006856418680399656,0.6346724510192872,7.90625,0.9992550015449524,single_token,single_token,ablation,entropy,ablate,0.006872851401567459,0.6337118148803711,7.90625,0.9992532134056091,1.643272116780281e-05,-0.00096063613891606,0.0,-1.7881393432617188e-06,,,,
0,32,0.006856418680399656,0.6346724510192872,7.90625,0.9992550015449524,single_token,single_token,ablation,confidence,ablate,0.0068059079349040985,0.6342885017395019,7.91796875,0.9992613196372986,-5.0510745495557785e-05,-0.00038394927978524507,0.01171875,6.318092346191406e-06,,,,
0,32,0.006856418680399656,0.6346724510192872,7.90625,0.9992550015449524,single_token,single_token,ablation,random,ablate,0.006815047934651375,0.6346941471099853,7.9140625,0.9992601275444031,-4.137074574828148e-05,2.1696090698131165e-05,0.0078125,5.125999450683594e-06,,,,
0,33,0.06863395869731903,0.7427075862884521,4.375,0.9873977899551392,single_token,single_token,ablation,entropy,ablate,0.06822051107883453,0.7427125751972198,4.3828125,0.9874929189682007,-0.00041344761848449707,4.988908767655786e-06,0.0078125,9.512901306152344e-05,,,,
0,33,0.06863395869731903,0.7427075862884521,4.375,0.9873977899551392,single_token,single_token,ablation,confidence,ablate,0.0680096223950386,0.743452039361,4.38671875,0.9875406622886658,-0.000624336302280426,0.0007444530725478904,0.01171875,0.00014287233352661133,,,,
0,33,0.06863395869731903,0.7427075862884521,4.375,0.9873977899551392,single_token,single_token,ablation,random,ablate,0.06895415484905243,0.7426607817411423,4.369140625,0.9873250126838684,0.00032019615173339844,-4.680454730987549e-05,-0.005859375,-7.277727127075195e-05,,,,
0,34,0.007526044733822346,0.693200159072876,7.171875,0.9991132616996765,single_token,single_token,ablation,entropy,ablate,0.007448368705809116,0.6928592368960381,7.18359375,0.9991235136985779,-7.767602801322937e-05,-0.00034092217683789894,0.01171875,1.0251998901367188e-05,,,,
