layer,example_id,baseline_mc_entropy,baseline_conf_signal,baseline_mc_logit_gap,baseline_mc_max_prob,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,post_mc_logit_gap,post_mc_max_prob,delta_mc_entropy,delta_conf_signal,delta_mc_logit_gap,delta_mc_max_prob,fit_r2_mc_entropy,fit_r2_conf,fit_r2_mc_gap,fit_r2_mc_max_prob
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,confidence,2.0,0.0014252504333853722,0.7444673627614974,9.634765625,0.9998703002929688,1.1242460459470749e-05,0.025769129395484924,0.021484375,-9.5367431640625e-07,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,confidence,3.0,0.0013444522628560662,0.75848521143198,9.685546875,0.9998782873153687,-6.955571006983519e-05,0.03978697806596754,0.072265625,7.033348083496094e-06,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,random,-3.0,0.0006900992011651397,0.727378462255001,10.419921875,0.999941349029541,-0.0007239087717607617,0.008680228888988561,0.806640625,7.009506225585938e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,random,-2.0,0.0009689186117611825,0.7264909029006957,10.03515625,0.9999149441719055,-0.00044508936116471887,0.007792669534683272,0.421875,4.369020462036133e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,random,2.0,0.001413486956153065,0.6990981191396713,9.572265625,0.9998709559440613,-5.210167728364468e-07,-0.019600114226341114,-0.041015625,-2.980232238769531e-07,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,50,0.0014140079729259014,0.7186982333660125,9.61328125,0.9998712539672852,single_token,single_token,steering,random,3.0,0.0011058242816943675,0.669073975086212,9.84765625,0.9999009370803833,-0.0003081836912315339,-0.04962425827980044,0.234375,2.968311309814453e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,entropy,-3.0,0.001834783237427473,0.6623639628291129,9.236328125,0.9998263716697693,0.0002614289987832308,0.01597624123096464,-0.103515625,-2.7000904083251953e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,entropy,-2.0,0.0018581156618893147,0.6591020464897156,9.171875,0.9998242259025574,0.00028476142324507236,0.012714324891567319,-0.16796875,-2.9146671295166016e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,entropy,2.0,0.0013315149117261171,0.6152480229735375,9.53515625,0.9998774528503418,-0.00024183932691812515,-0.031139698624610745,0.1953125,2.4080276489257812e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,entropy,3.0,0.0009570440743118525,0.5709322020411491,9.953125,0.9999147653579712,-0.0006163101643323898,-0.07545551955699914,0.61328125,6.139278411865234e-05,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,confidence,-3.0,0.0010560558876022696,0.5963247179985046,9.81640625,0.999904990196228,-0.0005172983510419726,-0.05006300359964366,0.4765625,5.161762237548828e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,confidence,-2.0,0.0013034825678914785,0.620524200797081,9.5703125,0.999880313873291,-0.00026987167075276375,-0.02586352080106724,0.23046875,2.6941299438476562e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,confidence,2.0,0.0015374458162114024,0.6653027966618538,9.3828125,0.9998570680618286,-3.590842243283987e-05,0.01891507506370549,0.04296875,3.6954879760742188e-06,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,confidence,3.0,0.0011910698376595974,0.6771588131785393,9.68359375,0.9998917579650879,-0.0003822844009846449,0.03077109158039104,0.34375,3.838539123535156e-05,0.07704762570481337,0.9979302982743434,0.896379372049367,0.4863262874224132
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,random,-3.0,0.0008574825478717685,0.644138828665018,9.9345703125,0.9999239444732666,-0.0007158716907724738,-0.002248892933130242,0.5947265625,7.05718994140625e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,random,-2.0,0.0011415510962251574,0.6476917311549186,9.671875,0.9998964071273804,-0.0004318031424190849,0.001304009556770347,0.33203125,4.303455352783203e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,random,2.0,0.0013518367777578533,0.6280888818204403,9.5185546875,0.999875545501709,-0.00022151746088638902,-0.018298839777707965,0.1787109375,2.2172927856445312e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,51,0.0015733542386442423,0.6463877215981483,9.33984375,0.9998533725738525,single_token,single_token,steering,random,3.0,0.0012344814895186573,0.6038853578269482,9.783203125,0.9998863339424133,-0.00033887274912558496,-0.04250236377120009,0.443359375,3.2961368560791016e-05,0.9065247945947315,0.891122161842937,0.8645442375221307,0.7504963738532358
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,entropy,-3.0,0.26074931025505066,0.6450244203209876,2.6640625,0.932304859161377,-0.005759626626968384,0.020627890527248338,-0.0078125,0.000643610954284668,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,entropy,-2.0,0.26798519492149353,0.6356895804405213,2.6484375,0.9306120872497559,0.0014762580394744873,0.011293050646781988,-0.0234375,-0.0010491609573364258,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,entropy,2.0,0.3032745122909546,0.5835160613059998,2.4453125,0.9168827533721924,0.03676557540893555,-0.04088046848773952,-0.2265625,-0.014778494834899902,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
2,52,0.26650893688201904,0.6243965297937393,2.671875,0.9316612482070923,single_token,single_token,steering,entropy,3.0,0.284494012594223,0.5200412273406982,2.5234375,0.9232011437416077,0.01798507571220398,-0.10435530245304103,-0.1484375,-0.00846010446548462,0.7987117772607106,0.8881499150219302,0.8859852377976011,0.0015151809162074444
