layer,example_id,baseline_mc_entropy,baseline_conf_signal,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,delta_mc_entropy,delta_conf_signal
0,8,0.00012029499339405447,0.6732278317213058,steering,random,-3.0,0.0021351293447272233,0.6838007186849911,0.002014834351333169,0.010572886963685302
0,8,0.00012029499339405447,0.6732278317213058,steering,random,3.0,0.0015657450591485638,0.6906836440165837,0.0014454500657545093,0.017455812295277817
0,9,1.2797024282917846e-05,0.4940751329064369,steering,entropy,-3.0,2.1714669856010005e-05,0.4472396075725556,8.917645573092159e-06,-0.0468355253338813
0,9,1.2797024282917846e-05,0.4940751329064369,steering,entropy,3.0,1.3874733667762484e-05,0.4698530584573746,1.0777093848446384e-06,-0.024222074449062325
0,9,1.2797024282917846e-05,0.4940751329064369,steering,confidence,-3.0,1.4070797988097183e-05,0.4569935083389282,1.2737737051793374e-06,-0.037081624567508686
0,9,1.2797024282917846e-05,0.4940751329064369,steering,confidence,3.0,3.749695679289289e-05,0.5371604368090629,2.4699932509975042e-05,0.04308530390262599
0,9,1.2797024282917846e-05,0.4940751329064369,steering,random,-3.0,9.868908909993479e-05,0.46864694356918335,8.589206481701694e-05,-0.02542818933725355
0,9,1.2797024282917846e-05,0.4940751329064369,steering,random,3.0,2.1423859531447913e-05,0.4548257956902186,8.626835248530067e-06,-0.039249337216218316
0,10,0.0015260317595675588,0.7218878954648971,steering,entropy,-3.0,0.0034403849858790636,0.7496415436267851,0.0019143532263115048,0.027753648161888078
0,10,0.0015260317595675588,0.7218878954648971,steering,entropy,3.0,0.000968794571235776,0.7812345221638679,-0.0005572371883317828,0.05934662669897084
0,10,0.0015260317595675588,0.7218878954648971,steering,confidence,-3.0,0.001308521255850792,0.7828314542770385,-0.00021751050371676683,0.06094355881214142
0,10,0.0015260317595675588,0.7218878954648971,steering,confidence,3.0,0.007562184706330299,0.7354775488376617,0.006036152946762741,0.013589653372764632
0,10,0.0015260317595675588,0.7218878954648971,steering,random,-3.0,0.008287361396166185,0.749720105032126,0.006761329636598626,0.027832209567228983
0,10,0.0015260317595675588,0.7218878954648971,steering,random,3.0,0.006938886906330784,0.7761600514252981,0.005412855146763225,0.054272155960401025
0,11,0.00033712698495946825,0.6489417433738708,steering,entropy,-3.0,0.0007481133216060698,0.61683000177145,0.00041098633664660156,-0.03211174160242081
0,11,0.00033712698495946825,0.6489417433738708,steering,entropy,3.0,0.00042358675273135304,0.6749520838260651,8.64597677718848e-05,0.026010340452194303
0,11,0.00033712698495946825,0.6489417433738708,steering,confidence,-3.0,0.0004677226534113288,0.6756538137793542,0.00013059566845186055,0.0267120704054834
0,11,0.00033712698495946825,0.6489417433738708,steering,confidence,3.0,0.0025868925731629133,0.617406490445137,0.002249765588203445,-0.031535252928733826
0,11,0.00033712698495946825,0.6489417433738708,steering,random,-3.0,0.0020456542648995915,0.6333618576327961,0.0017085272799401232,-0.015579885741074717
0,11,0.00033712698495946825,0.6489417433738708,steering,random,3.0,0.00619830497695754,0.6813437854250273,0.005861177991998072,0.03240204205115649
0,12,0.5480306148529053,0.5286758422851562,steering,entropy,-3.0,0.7324907183647156,0.5095241308212279,0.1844601035118103,-0.019151711463928245
0,12,0.5480306148529053,0.5286758422851562,steering,entropy,3.0,0.6614190340042114,0.5251452922821045,0.11338841915130615,-0.003530550003051691
0,12,0.5480306148529053,0.5286758422851562,steering,confidence,-3.0,0.7116987705230713,0.525339937210083,0.16366815567016602,-0.0033359050750731978
0,12,0.5480306148529053,0.5286758422851562,steering,confidence,3.0,0.6445711851119995,0.5609950304031373,0.09654057025909424,0.03231918811798107
0,12,0.5480306148529053,0.5286758422851562,steering,random,-3.0,0.7192274729410807,0.5589699625968932,0.17119685808817542,0.03029412031173706
0,12,0.5480306148529053,0.5286758422851562,steering,random,3.0,0.7147456407546997,0.5624561468760172,0.16671502590179443,0.03378030459086101
0,13,0.0001836041483329609,0.6744292318820952,steering,entropy,-3.0,0.00046695140190422535,0.5996714651584625,0.00028334725357126445,-0.07475776672363277
0,13,0.0001836041483329609,0.6744292318820952,steering,entropy,3.0,0.00020881573436781764,0.6870167523622512,2.5211586034856737e-05,0.01258752048015599
0,13,0.0001836041483329609,0.6744292318820952,steering,confidence,-3.0,0.00021578151790890843,0.6844200119376183,3.217736957594752e-05,0.009990780055523008
0,13,0.0001836041483329609,0.6744292318820952,steering,confidence,3.0,0.004607619252055883,0.6417025059461594,0.0044240151037229225,-0.03272672593593584
0,13,0.0001836041483329609,0.6744292318820952,steering,random,-3.0,0.007529224337001021,0.631858566403389,0.00734562018866806,-0.04257066547870625
0,13,0.0001836041483329609,0.6744292318820952,steering,random,3.0,0.00308465007886601,0.6862818722923597,0.002901045930533049,0.011852640410264459
0,14,1.1916505098342896,0.447467041015625,steering,entropy,-3.0,1.0578598976135254,0.5715798377990723,-0.13379061222076416,0.12411279678344728
0,14,1.1916505098342896,0.447467041015625,steering,entropy,3.0,1.1359015703201294,0.5319343566894531,-0.055748939514160156,0.08446731567382809
0,14,1.1916505098342896,0.447467041015625,steering,confidence,-3.0,1.1377451419830322,0.5569221496582031,-0.053905367851257324,0.10945510864257807
0,14,1.1916505098342896,0.447467041015625,steering,confidence,3.0,0.9456732273101807,0.5612680435180664,-0.2459772825241089,0.11380100250244135
0,14,1.1916505098342896,0.447467041015625,steering,random,-3.0,1.1214327017466228,0.5750884056091309,-0.07021780808766676,0.12762136459350587
0,14,1.1916505098342896,0.447467041015625,steering,random,3.0,1.0072980125745137,0.5784506797790527,-0.18435249725977587,0.13098363876342772
0,15,1.0200059413909912,0.6487410306930542,steering,entropy,-3.0,1.1333009004592896,0.6724392235279083,0.11329495906829834,0.02369819283485408
0,15,1.0200059413909912,0.6487410306930542,steering,entropy,3.0,0.9951424598693848,0.6796634197235107,-0.024863481521606445,0.03092238903045652
0,15,1.0200059413909912,0.6487410306930542,steering,confidence,-3.0,1.0538477897644043,0.6860695004463195,0.033841848373413086,0.037328469753265314
0,15,1.0200059413909912,0.6487410306930542,steering,confidence,3.0,1.141664743423462,0.6730930924415588,0.1216588020324707,0.024352061748504572
0,15,1.0200059413909912,0.6487410306930542,steering,random,-3.0,1.1367145379384358,0.6964082936445871,0.11670859654744459,0.047667262951532896
0,15,1.0200059413909912,0.6487410306930542,steering,random,3.0,0.9782561858495077,0.6860371470451355,-0.041749755541483524,0.0372961163520813
0,16,0.03965812176465988,0.27619171142578125,steering,entropy,-3.0,0.028479646891355515,0.4824111938476562,-0.011178474873304367,0.20621948242187493
0,16,0.03965812176465988,0.27619171142578125,steering,entropy,3.0,0.024245716631412506,0.35022125244140623,-0.015412405133247375,0.07402954101562498
0,16,0.03965812176465988,0.27619171142578125,steering,confidence,-3.0,0.020371608436107635,0.3994537353515625,-0.019286513328552246,0.12326202392578123
0,16,0.03965812176465988,0.27619171142578125,steering,confidence,3.0,0.05780401825904846,0.4948951721191407,0.01814589649438858,0.21870346069335944
0,16,0.03965812176465988,0.27619171142578125,steering,random,-3.0,0.06668449193239212,0.45956675211588544,0.02702637016773224,0.18337504069010419
0,16,0.03965812176465988,0.27619171142578125,steering,random,3.0,0.030979617188374203,0.4533326466878255,-0.008678504576285679,0.17714093526204427
0,17,0.0007249472546391189,0.7302702635526657,steering,entropy,-3.0,0.0006500976160168648,0.7314988225698471,-7.484963862225413e-05,0.001228559017181441
0,17,0.0007249472546391189,0.7302702635526657,steering,entropy,3.0,0.0006998397875577211,0.7883519396185874,-2.5107467081397772e-05,0.05808167606592174
0,17,0.0007249472546391189,0.7302702635526657,steering,confidence,-3.0,0.0005221483879722655,0.7878458097577095,-0.00020279886666685343,0.05757554620504379
0,17,0.0007249472546391189,0.7302702635526657,steering,confidence,3.0,0.0029497675132006407,0.71903076171875,0.0022248202585615218,-0.011239501833915644
0,17,0.0007249472546391189,0.7302702635526657,steering,random,-3.0,0.0037005779158789665,0.7360388174653053,0.0029756306612398475,0.00576855391263964
0,17,0.0007249472546391189,0.7302702635526657,steering,random,3.0,0.0012129542495434482,0.7966643085082371,0.0004880069949043293,0.06639404495557144
0,18,0.0003064962802454829,0.5094694525003434,steering,entropy,-3.0,0.0004492848238442093,0.5089250892400742,0.0001427885435987264,-0.0005443632602691872
0,18,0.0003064962802454829,0.5094694525003434,steering,entropy,3.0,0.00034652824979275465,0.5246806681156159,4.003196954727173e-05,0.0152112156152725
0,18,0.0003064962802454829,0.5094694525003434,steering,confidence,-3.0,0.00047092625754885375,0.5296993046998977,0.00016442997730337083,0.02022985219955431
0,18,0.0003064962802454829,0.5094694525003434,steering,confidence,3.0,0.0015278673963621259,0.5862624242901802,0.001221371116116643,0.0767929717898368
0,18,0.0003064962802454829,0.5094694525003434,steering,random,-3.0,0.0015555232336434226,0.5416103646159173,0.0012490269533979397,0.032140912115573905
0,18,0.0003064962802454829,0.5094694525003434,steering,random,3.0,0.0026322747968758145,0.5746199498573938,0.0023257785166303315,0.06515049735705047
0,19,0.0007304625469259918,0.530029010772705,steering,entropy,-3.0,0.001072704908438027,0.5609071016311645,0.00034224236151203513,0.030878090858459495
0,19,0.0007304625469259918,0.530029010772705,steering,entropy,3.0,0.000821847643237561,0.5520582675933838,9.138509631156921e-05,0.0220292568206788
0,19,0.0007304625469259918,0.530029010772705,steering,confidence,-3.0,0.0007282596197910607,0.5575504302978516,-2.2029271349310875e-06,0.02752141952514653
0,19,0.0007304625469259918,0.530029010772705,steering,confidence,3.0,0.0018642573850229383,0.5552888870239258,0.0011337948380969465,0.025259876251220725
0,19,0.0007304625469259918,0.530029010772705,steering,random,-3.0,0.003521187308554848,0.5808721701304117,0.0027907247616288564,0.05084315935770667
0,19,0.0007304625469259918,0.530029010772705,steering,random,3.0,0.002075282255342851,0.5765271902084349,0.0013448197084168592,0.04649817943572987
0,20,1.1185470819473267,0.343448257446289,steering,entropy,-3.0,1.0942867994308472,0.47022085189819335,-0.024260282516479492,0.12677259445190436
0,20,1.1185470819473267,0.343448257446289,steering,entropy,3.0,1.1088156700134277,0.39165763854980473,-0.009731411933898926,0.04820938110351575
0,20,1.1185470819473267,0.343448257446289,steering,confidence,-3.0,1.1091597080230713,0.40303516387939453,-0.009387373924255371,0.059586906433105546
0,20,1.1185470819473267,0.343448257446289,steering,confidence,3.0,0.9980531334877014,0.48169174194335934,-0.12049394845962524,0.13824348449707036
0,20,1.1185470819473267,0.343448257446289,steering,random,-3.0,1.1129539012908936,0.473550796508789,-0.0055931806564331055,0.13010253906250002
0,20,1.1185470819473267,0.343448257446289,steering,random,3.0,1.0378607114156086,0.41322509447733563,-0.08068637053171801,0.06977683703104665
0,21,0.08057229220867157,0.6009518653154373,steering,entropy,-3.0,0.020129108801484108,0.5635564178228378,-0.06044318340718746,-0.03739544749259949
0,21,0.08057229220867157,0.6009518653154373,steering,entropy,3.0,0.04314897209405899,0.5882610946893692,-0.03742332011461258,-0.01269077062606816
0,21,0.08057229220867157,0.6009518653154373,steering,confidence,-3.0,0.02998362109065056,0.6072093218564987,-0.05058867111802101,0.006257456541061357
0,21,0.08057229220867157,0.6009518653154373,steering,confidence,3.0,0.03142718970775604,0.5949123084545135,-0.04914510250091553,-0.006039556860923834
0,21,0.08057229220867157,0.6009518653154373,steering,random,-3.0,0.03937280426422755,0.578597008685271,-0.04119948794444402,-0.022354856630166342
0,21,0.08057229220867157,0.6009518653154373,steering,random,3.0,0.025437721516937017,0.6069964960217475,-0.05513457069173455,0.006044630706310228
0,22,1.1924978494644165,0.5258880615234375,steering,entropy,-3.0,0.8798555731773376,0.5741192817687989,-0.31264227628707886,0.04823122024536142
0,22,1.1924978494644165,0.5258880615234375,steering,entropy,3.0,1.0336847305297852,0.570100212097168,-0.15881311893463135,0.04421215057373051
0,22,1.1924978494644165,0.5258880615234375,steering,confidence,-3.0,0.9666116237640381,0.5808490753173828,-0.22588622570037842,0.05496101379394536
0,22,1.1924978494644165,0.5258880615234375,steering,confidence,3.0,0.6464731693267822,0.5616639614105224,-0.5460246801376343,0.03577589988708496
0,22,1.1924978494644165,0.5258880615234375,steering,random,-3.0,0.8247273365656534,0.5838754733403523,-0.36777051289876306,0.0579874118169148
0,22,1.1924978494644165,0.5258880615234375,steering,random,3.0,0.7800091505050659,0.5940811793009441,-0.4124886989593506,0.06819311777750658
0,23,0.373685747385025,0.902506536245346,steering,entropy,-3.0,0.06068938598036766,0.8069737568497657,-0.31299636140465736,-0.09553277939558036
0,23,0.373685747385025,0.902506536245346,steering,entropy,3.0,0.04149584844708443,0.9186362862586975,-0.3321898989379406,0.016129750013351485
0,23,0.373685747385025,0.902506536245346,steering,confidence,-3.0,0.048094939440488815,0.8990380674600601,-0.3255908079445362,-0.0034684687852859497
0,23,0.373685747385025,0.902506536245346,steering,confidence,3.0,0.13682164251804352,0.8106992855668068,-0.2368641048669815,-0.09180725067853923
0,23,0.373685747385025,0.902506536245346,steering,random,-3.0,0.12030351782838504,0.8188943117856979,-0.25338222955663997,-0.08361222445964811
0,23,0.373685747385025,0.902506536245346,steering,random,3.0,0.049237584695219994,0.8865057229995728,-0.32444816268980503,-0.016000813245773293
0,24,0.0017127839382737875,0.7784109458327293,steering,entropy,-3.0,0.00112595921382308,0.7876497715711593,-0.0005868247244507074,0.009238825738430045
0,24,0.0017127839382737875,0.7784109458327293,steering,entropy,3.0,0.0009594681323505938,0.8266539007425309,-0.0007533158059231937,0.04824295490980157
0,24,0.0017127839382737875,0.7784109458327293,steering,confidence,-3.0,0.0006500923191197217,0.8435335233807564,-0.0010626916191540658,0.06512257754802708
0,24,0.0017127839382737875,0.7784109458327293,steering,confidence,3.0,0.003132860641926527,0.7246871620416642,0.0014200767036527395,-0.05372378379106513
0,24,0.0017127839382737875,0.7784109458327293,steering,random,-3.0,0.0023269793988826373,0.7890917445222536,0.0006141954606088498,0.010680798689524318
0,24,0.0017127839382737875,0.7784109458327293,steering,random,3.0,0.006398112474319835,0.8360162039597828,0.004685328536046048,0.05760525812705353
0,25,0.0010300308931618929,0.7173298746347427,steering,entropy,-3.0,0.0017941578989848495,0.7095740109682083,0.0007641270058229566,-0.007755863666534468
0,25,0.0010300308931618929,0.7173298746347427,steering,entropy,3.0,0.0006010028882883489,0.7738147526979446,-0.000429028004873544,0.056484878063201904
0,25,0.0010300308931618929,0.7173298746347427,steering,confidence,-3.0,0.0007900204509496689,0.7583589300513267,-0.000240010442212224,0.04102905541658397
0,25,0.0010300308931618929,0.7173298746347427,steering,confidence,3.0,0.010602226480841637,0.7293664604425429,0.009572195587679744,0.012036585807800204
0,25,0.0010300308931618929,0.7173298746347427,steering,random,-3.0,0.0043949167981433375,0.7159567579627036,0.0033648859049814446,-0.0013731166720390986
0,25,0.0010300308931618929,0.7173298746347427,steering,random,3.0,0.0025481522316113114,0.7706072211265566,0.0015181213384494185,0.053277346491813815
0,26,0.4333575367927551,0.6225112915039063,steering,entropy,-3.0,0.7333047389984131,0.6865341901779174,0.29994720220565796,0.06402289867401112
0,26,0.4333575367927551,0.6225112915039063,steering,entropy,3.0,0.5348857045173645,0.655447769165039,0.10152816772460938,0.032936477661132724
0,26,0.4333575367927551,0.6225112915039063,steering,confidence,-3.0,0.5553215742111206,0.6810062646865844,0.12196403741836548,0.058494973182678156
0,26,0.4333575367927551,0.6225112915039063,steering,confidence,3.0,0.7440197467803955,0.6510221719741821,0.3106622099876404,0.028510880470275834
0,26,0.4333575367927551,0.6225112915039063,steering,random,-3.0,0.7165528535842896,0.6709697326024373,0.2831953167915344,0.048458441098531035
0,26,0.4333575367927551,0.6225112915039063,steering,random,3.0,0.7127374410629272,0.679471480846405,0.2793799042701721,0.05696018934249869
0,27,0.00030238227918744087,0.9340105265378952,steering,entropy,-3.0,0.00032219785498455167,0.9203063294291496,1.9815575797110796e-05,-0.013704197108745597
0,27,0.00030238227918744087,0.9340105265378952,steering,entropy,3.0,0.00022800492297392339,0.9425715640187263,-7.437735621351749e-05,0.008561037480831146
0,27,0.00030238227918744087,0.9340105265378952,steering,confidence,-3.0,0.0001892656582640484,0.939090284705162,-0.00011311662092339247,0.005079758167266801
0,27,0.00030238227918744087,0.9340105265378952,steering,confidence,3.0,0.004104511346668005,0.9060924351215363,0.003802129067480564,-0.027918091416358926
0,27,0.00030238227918744087,0.9340105265378952,steering,random,-3.0,0.0022079325814653807,0.9117589448889096,0.0019055503022779399,-0.022251581648985552
0,27,0.00030238227918744087,0.9340105265378952,steering,random,3.0,0.0006351677875500172,0.9311563149094582,0.00033278550836257637,-0.00285421162843702
0,28,0.27931833267211914,0.5075295448303222,steering,entropy,-3.0,0.6116886138916016,0.5335301876068115,0.3323702812194824,0.02600064277648928
0,28,0.27931833267211914,0.5075295448303222,steering,entropy,3.0,0.33482182025909424,0.5286775112152099,0.0555034875869751,0.021147966384887695
0,28,0.27931833267211914,0.5075295448303222,steering,confidence,-3.0,0.4605150520801544,0.5483794212341309,0.18119671940803528,0.04084987640380866
0,28,0.27931833267211914,0.5075295448303222,steering,confidence,3.0,0.7935912609100342,0.5546240091323852,0.514272928237915,0.04709446430206299
0,28,0.27931833267211914,0.5075295448303222,steering,random,-3.0,0.7777482271194458,0.5554433743158976,0.49842989444732666,0.04791382948557543
0,28,0.27931833267211914,0.5075295448303222,steering,random,3.0,0.639444520076116,0.5342280387878419,0.3601261874039968,0.026698493957519664
0,29,0.006039053667336702,0.6973357558250427,steering,entropy,-3.0,0.007874375209212303,0.6914362102746963,0.0018353215418756008,-0.005899545550346441
0,29,0.006039053667336702,0.6973357558250427,steering,entropy,3.0,0.003066006815060973,0.7438604354858398,-0.002973046852275729,0.0465246796607971
0,29,0.006039053667336702,0.6973357558250427,steering,confidence,-3.0,0.003058863803744316,0.7315350994467735,-0.0029801898635923862,0.03419934362173083
0,29,0.006039053667336702,0.6973357558250427,steering,confidence,3.0,0.010961624793708324,0.7077957972884179,0.004922571126371622,0.010460041463375203
0,29,0.006039053667336702,0.6973357558250427,steering,random,-3.0,0.015837380662560463,0.7213472430904707,0.00979832699522376,0.02401148726542801
0,29,0.006039053667336702,0.6973357558250427,steering,random,3.0,0.008436722525705894,0.7213425055146218,0.002397668858369192,0.024006749689579054
0,30,0.0005126840551383793,0.6197924941778182,steering,entropy,-3.0,0.0003798959369305521,0.6207422137260437,-0.0001327881182078272,0.000949719548225425
0,30,0.0005126840551383793,0.6197924941778182,steering,entropy,3.0,0.0004396787553559989,0.6535363048315048,-7.300529978238046e-05,0.03374381065368659
0,30,0.0005126840551383793,0.6197924941778182,steering,confidence,-3.0,0.00039937489782460034,0.6691018432378768,-0.000113309157313779,0.04930934906005857
0,30,0.0005126840551383793,0.6197924941778182,steering,confidence,3.0,0.0014226187486201525,0.640848222374916,0.0009099346934817731,0.02105572819709778
0,30,0.0005126840551383793,0.6197924941778182,steering,random,-3.0,0.0008944011545584848,0.64026510566473,0.00038171709942010545,0.020472611486911818
0,30,0.0005126840551383793,0.6197924941778182,steering,random,3.0,0.001222660377000769,0.6663706610600153,0.0007099763218623896,0.04657816688219707
0,31,0.0008167130290530622,0.6905777364969253,steering,entropy,-3.0,0.0009823155123740435,0.6661044538021088,0.00016560248332098126,-0.024473282694816523
0,31,0.0008167130290530622,0.6905777364969253,steering,entropy,3.0,0.0006335763609968126,0.7372923046350479,-0.00018313666805624962,0.04671456813812258
0,31,0.0008167130290530622,0.6905777364969253,steering,confidence,-3.0,0.0007254704833030701,0.7384772241115569,-9.124254574999213e-05,0.047899487614631586
0,31,0.0008167130290530622,0.6905777364969253,steering,confidence,3.0,0.00378210237249732,0.6772899404168129,0.002965389343444258,-0.013287796080112435
0,31,0.0008167130290530622,0.6905777364969253,steering,random,-3.0,0.022738878246552,0.6963373735547065,0.02192216521749894,0.005759637057781153
0,31,0.0008167130290530622,0.6905777364969253,steering,random,3.0,0.0017207896647353966,0.7336369638641674,0.0009040766356823344,0.0430592273672421
0,32,0.0028209127485752106,0.5303567886352538,steering,entropy,-3.0,0.00717662088572979,0.5651303291320801,0.004355708137154579,0.03477354049682624
0,32,0.0028209127485752106,0.5303567886352538,steering,entropy,3.0,0.0015951570821925998,0.5609624862670898,-0.0012257556663826108,0.03060569763183596
