,mc_L12_c,mc_L12_e,mc_L12_rnorm,mc_L14_c,mc_L14_e,mc_L14_rnorm,mc_L15_c,mc_L15_e,mc_L15_rnorm,mc_L16_c,mc_L16_e,mc_L16_rnorm,mc_L18_c,mc_L18_e,mc_L18_rnorm,mc_L20_c,mc_L20_e,mc_L20_rnorm,mc_L24_c,mc_L24_e,mc_L24_rnorm,mc_L28_c,mc_L28_e,mc_L28_rnorm,mc_L31_c,mc_L31_e,mc_L31_rnorm,conf_L12_c,conf_L12_e,conf_L12_rnorm,conf_L14_c,conf_L14_e,conf_L14_rnorm,conf_L15_c,conf_L15_e,conf_L15_rnorm,conf_L16_c,conf_L16_e,conf_L16_rnorm,conf_L18_c,conf_L18_e,conf_L18_rnorm,conf_L20_c,conf_L20_e,conf_L20_rnorm,conf_L24_c,conf_L24_e,conf_L24_rnorm,conf_L28_c,conf_L28_e,conf_L28_rnorm,conf_L31_c,conf_L31_e,conf_L31_rnorm,mc_entropy,conf_signal
mc_L24_e,-0.760561954314238,0.7668059094171081,0.033145581564165465,-0.8928231239461487,0.9272384197138737,-0.1157457975623063,-0.9255980231034978,0.9539517636323487,0.22673284705387797,-0.9412910292475501,0.9641365155319006,-0.49315364283438456,-0.9275015185393357,0.9919875409405128,-0.5967654699864631,-0.9456787659385952,0.9966949561400885,-0.5815273999491697,-0.9429461292121584,1.0,0.40612143307182264,-0.9412374102725283,0.9950856037649879,0.11756466601905924,-0.9139527187574971,0.9339067496860534,0.8452030920496836,-0.6259421613183125,0.7025372087732902,0.28522966411664263,-0.8282252256743585,0.8454208694968315,0.13021347252655519,-0.8672739726550548,0.8839495363473897,-0.4022281929744022,-0.8739036815341968,0.8918728237165653,-0.6152415438287745,-0.8537397090335259,0.8833995898303646,-0.6689313562714068,-0.8682868008972483,0.8838647977651224,-0.5044983920171414,-0.8759061697976187,0.8839695788164138,0.7433749571449099,-0.8748340583787352,0.8741100016221938,0.2931479609357336,-0.8788202743525801,0.8570558299439195,0.8678820433754437,0.8491693272239187,-0.7619732641779556
mc_L24_rnorm,-0.2411374033475416,0.21280858072684922,0.146178871800568,-0.23056054174989155,0.32409580736210414,0.18033417614016425,-0.24201095402060074,0.33457387872149114,0.41065511888988315,-0.25987855332330284,0.33020551331149306,0.0732865819214367,-0.21061443306390948,0.35904859218507,0.023237879107439966,-0.2533203070525145,0.4008842533906063,0.1436083447839042,-0.2572583035377883,0.40612143307182264,1.0,-0.2630279316395212,0.3940004444939369,0.708168441249495,-0.3762770876609103,0.414953830530258,0.4642967590525306,-0.1504193631474539,0.1843286929075069,0.12698566246994006,-0.2066013184252091,0.2557706935156021,-0.04933098311358577,-0.23765703765488733,0.2751758802202213,-0.06398223378120982,-0.2559275095789021,0.2845768370139424,-0.152614443088182,-0.25153704067175653,0.271394231305419,-0.1855099416929115,-0.2646494094019534,0.28567525153152085,-0.09013965154623053,-0.2710086088691966,0.2873413008233363,0.3218409873228588,-0.2653314839408837,0.2864987749277909,0.19406169425261838,-0.27062516513361223,0.2780561802716573,0.2865985676481705,0.326311662452562,-0.24745698727054807
mc_L28_c,0.7129028687245332,-0.7172779877012575,-0.05264559409026711,0.9097138584301754,-0.8503869533472442,0.1918461083595626,0.9424090565555974,-0.8758322133640534,-0.07216698232748399,0.9398521438851414,-0.8920774253133626,0.48694144366907105,0.9795062796707503,-0.9440994138705499,0.697739343829664,0.9867181778519728,-0.9350494783598584,0.6628579982601747,0.994136814262707,-0.9412374102725283,-0.2630279316395212,1.0,-0.9491210008633012,-0.025203602055861574,0.9211463042262946,-0.8987294758030255,-0.7936757549804331,0.6107492764382055,-0.6579448520221609,-0.27927980739953734,0.8142120061906754,-0.8084704864379152,-0.16830673199265417,0.8734279237286456,-0.8642836188125298,0.42977163656228323,0.8742698821134174,-0.8747061427882759,0.5963498199745277,0.858804369870729,-0.8746530811770867,0.6202924091502482,0.8705327965204597,-0.8722298442668047,0.4467296715994648,0.8785083162896721,-0.8676053145064724,-0.7593079484696709,0.8800330071498212,-0.8549513960838484,-0.27472781665231705,0.8758079672567336,-0.8309557282091761,-0.8530132433113709,-0.8550237355745673,0.7945310609483537
mc_L28_e,-0.7648862801839458,0.7739602243582278,0.033256587095783725,-0.8997213567605101,0.9275501416085102,-0.12236469646231662,-0.9326542602232198,0.9523719710927928,0.20354404186841124,-0.9463498981907033,0.9623824380196077,-0.4983903606858013,-0.929961089713021,0.9821416249166961,-0.5945997757457283,-0.9507638269388645,0.9908276625826197,-0.5897859244902872,-0.9453138842378532,0.9950856037649879,0.3940004444939369,-0.9491210008633012,1.0,0.1440512469743268,-0.9410982335883725,0.9591522470330732,0.8777412638580383,-0.6353040213121559,0.7059477670754782,0.2945412478783261,-0.8278028575045691,0.8454381019168735,0.1394322356971457,-0.8724830744808579,0.8861272416507965,-0.4106448869985833,-0.8796225113160113,0.8957092079553449,-0.6178697019812346,-0.8581472131536733,0.8860992202013057,-0.6664490207445843,-0.8735062854200206,0.8875035596621039,-0.49855491707511607,-0.8806312860318053,0.8865109841757476,0.7446443462959648,-0.8798778942554365,0.8786820375679717,0.2876255873329433,-0.8832613641333678,0.8613191413223049,0.8731457967643299,0.8630183679469166,-0.7709762236213002
mc_L28_rnorm,-0.15447716175042603,0.15612221544522153,0.14047399947309247,-0.041571056879002734,0.14224599903285545,0.18082862975880332,-0.038920762311541506,0.12310863475015797,0.1562926200241199,-0.04975972690873396,0.11387267003658814,0.08733443903120705,0.004513217816155621,0.0627331874998128,0.18002995316097742,-0.028974476179119656,0.12050339889552113,0.24131909546322694,-0.001372038935448364,0.11756466601905924,0.708168441249495,-0.025203602055861574,0.1440512469743268,1.0,-0.25795295807695334,0.29164636645348685,0.41594396679715234,-0.08556075811270651,0.12135351449461691,0.1178016322475499,-0.0425373815633101,0.10683881559496873,-0.10758041109000299,-0.04757009570124043,0.08973963432321094,-0.05820428898777087,-0.06389435798983843,0.0932108941113324,-0.1303246669786427,-0.05973801694021411,0.0800245291700294,-0.1224851795638261,-0.07323471595739055,0.09824795676608947,-0.100623275048035,-0.08013583501160869,0.10922855059291722,0.07379381443469155,-0.07894433251511392,0.12869640528076579,0.04319652028180704,-0.09228147129705012,0.13764145346822457,0.11937736077146194,0.08237170392793665,-0.0474383695679772
mc_L31_c,0.7482738049727248,-0.7519972432187934,-0.06895824972783231,0.8783016465294664,-0.8729349623010091,0.13266431285913682,0.9108490190604372,-0.890268539719976,-0.11921623062959527,0.9151245337499789,-0.8996140051385972,0.44209752043116657,0.8917199277495883,-0.8945776992110427,0.5457144083464214,0.9170016324144357,-0.9119536427372379,0.5747467879525422,0.9019227162309363,-0.9139527187574971,-0.3762770876609103,0.9211463042262946,-0.9410982335883725,-0.25795295807695334,1.0,-0.9862658743148625,-0.942047181052056,0.616828225694411,-0.6760965705742327,-0.2847235304206928,0.7945201852301106,-0.7979771550846346,-0.13149633802001293,0.8490066253810212,-0.8415090934742206,0.4345563396190216,0.8581791120797825,-0.8550211926556044,0.5988117991038168,0.8417690024669702,-0.8518073498485186,0.6471452440379941,0.8541005964498826,-0.8521328545479833,0.4746435640301652,0.8592984946383294,-0.8465800437377359,-0.7205330235503024,0.859770476934323,-0.8449205698547515,-0.2616520697335836,0.8549776538614856,-0.8256015442223819,-0.84081038644694,-0.8484505611328577,0.77758430784505
mc_L31_e,-0.7554204880832758,0.7660890110642538,0.0503502332923895,-0.8687374722627726,0.897054277092124,-0.10945620121794833,-0.9019997583000781,0.9148166407665959,0.1793808560732427,-0.9122878965762831,0.9217525070815658,-0.450962499136129,-0.8710128752644615,0.9069062276295248,-0.5051301893185274,-0.9017918885078622,0.9310925668843176,-0.5411053669308233,-0.8824842725821223,0.9339067496860534,0.414953830530258,-0.8987294758030255,0.9591522470330732,0.29164636645348685,-0.9862658743148625,1.0,0.9642675272205656,-0.6164767582771455,0.6879023303913586,0.28890623517303,-0.7909131777540903,0.8084187001423879,0.12209814097418711,-0.840185873025515,0.8454488427516487,-0.4167624359927831,-0.850596430453803,0.8580484675698636,-0.6013265862180702,-0.8300697099242157,0.8486871534971041,-0.6554137532519176,-0.8449953783243039,0.8515595576561432,-0.49029894280965886,-0.850335261799068,0.848201091349189,0.705347638972944,-0.8499378646406878,0.8481631602563651,0.26149370828288226,-0.8507145091981626,0.8328345936812402,0.8428665589557641,0.8477256345734558,-0.7538264950864912
mc_L31_rnorm,-0.6973028813901218,0.7003972131235515,0.06015576549452049,-0.7806080391496786,0.8277936157199877,-0.06894959137589207,-0.8181419229191521,0.8440309631441736,0.23338517828442198,-0.8345327782191928,0.848922679397318,-0.35864023631011943,-0.7601818724927736,0.8047858812663432,-0.34723037307868926,-0.8031275491638773,0.8448169617872922,-0.42574977427209326,-0.7711927053731837,0.8452030920496836,0.4642967590525306,-0.7936757549804331,0.8777412638580383,0.41594396679715234,-0.942047181052056,0.9642675272205656,1.0,-0.5295083312734254,0.607702859881281,0.23926664641990344,-0.7040147307320449,0.7211085374775388,0.11900469851388555,-0.7531526622387679,0.7558584438874902,-0.3513033841980981,-0.7701509715583112,0.7726986508407486,-0.5258243638453662,-0.7541276589259451,0.7653208811029735,-0.6011601113161532,-0.767874436212263,0.7697821522586629,-0.43966368710368364,-0.7700534758830199,0.7628698704104677,0.6446351588858368,-0.768150123120939,0.7674183479092896,0.25313000917813827,-0.7649254313781326,0.7511309586812064,0.7631062890665786,0.7974818370613385,-0.696393669043417
conf_L12_c,0.7766503050708472,-0.7892495095680288,0.006832869464515077,0.6906992099193506,-0.7084472496864007,0.1761297836489329,0.6343734906636913,-0.6796135357495046,0.05708223984450137,0.6151483839106608,-0.6686262656998176,0.3493642561015604,0.6280371177086137,-0.6495594872154903,0.5097738809993396,0.6134053816140885,-0.6343492390205054,0.47878714263157446,0.607608079882146,-0.6259421613183125,-0.1504193631474539,0.6107492764382055,-0.6353040213121559,-0.08556075811270651,0.616828225694411,-0.6164767582771455,-0.5295083312734254,1.0,-0.858485970535232,-0.6240626545100627,0.7514000614941647,-0.7650204764967934,-0.21845138571408448,0.6783710437961908,-0.7193389232494881,0.35482632143784093,0.6587652785646133,-0.694362680191757,0.4989707864243301,0.6315648825963271,-0.6624786084936376,0.48579960469437533,0.6439881305906309,-0.6589489584357545,0.43453738846558854,0.655553269240475,-0.6698982321454764,-0.4619771211934773,0.6584853281578001,-0.6641935118104544,-0.1548877756414693,0.6733056921511202,-0.6671253287471698,-0.663740065341576,-0.4991064495749583,0.5498687657704171
conf_L12_e,-0.8716218888941425,0.9231629143997245,0.01529899949575941,-0.7465427544850426,0.7952245015039533,-0.23039300719129463,-0.7000074425852675,0.7672027356277498,-0.0316560197200206,-0.6847703573732873,0.7508573183193766,-0.37738095107491276,-0.6886915206309342,0.7203172117485419,-0.5026685823865794,-0.6719021840449804,0.7065053842734526,-0.47212742674052194,-0.6615003472103511,0.7025372087732902,0.1843286929075069,-0.6579448520221609,0.7059477670754782,0.12135351449461691,-0.6760965705742327,0.6879023303913586,0.607702859881281,-0.858485970535232,1.0,0.4297945766905178,-0.8229498158556513,0.8341447550544794,0.06805903737803691,-0.7400504326888735,0.7811080490599341,-0.43442499842949245,-0.7229494500397229,0.7567158233916821,-0.5756612222307335,-0.68755646111602,0.7289800023702987,-0.615160631628935,-0.7007190712487009,0.7227651377584638,-0.5980165641354928,-0.7144025323880651,0.7420339218741446,0.47000211961171706,-0.7161763116412232,0.7411519771770183,0.14714896494967178,-0.7355226776653647,0.7459721331788016,0.7184446789216913,0.519285696378978,-0.550683662449827
conf_L12_rnorm,-0.3585118672826772,0.37872588068410146,0.26441697832283895,-0.2949280378301044,0.3266141276238563,-0.0206796261007968,-0.2597486588863657,0.30305000822282346,-0.08515375883602325,-0.24402829983263616,0.29019213320679405,-0.16351007200045384,-0.2759136891563703,0.29529048594105534,-0.26906241055699937,-0.2623274839312909,0.2868165227421197,-0.18179898740337483,-0.26756240450141494,0.28522966411664263,0.12698566246994006,-0.27927980739953734,0.2945412478783261,0.1178016322475499,-0.2847235304206928,0.28890623517303,0.23926664641990344,-0.6240626545100627,0.4297945766905178,1.0,-0.3267173101234472,0.36634121187252355,0.152031343724555,-0.2990148889090032,0.33733914658314657,-0.17701362002526325,-0.27715472255219104,0.30978481325859575,-0.24135860784279514,-0.25643962128227066,0.28984521345825176,-0.181174463950571,-0.2709891421539492,0.2954355045760242,-0.18056608661531448,-0.27944036416218565,0.30759813218100374,0.1939028947437851,-0.2823873738532537,0.30554583912074423,0.052659788662384625,-0.29456697018303946,0.3081512765343965,0.2897278379248139,0.23713427668397782,-0.2290577801327982
conf_L14_c,0.8669451767784744,-0.8673988259394924,-0.024468784943741478,0.926236652159676,-0.911425089198489,0.19522124328908094,0.873132239732136,-0.8899595116177635,-0.0925751535826652,0.8510679029619661,-0.8770477568920508,0.36762196534600156,0.8421246353954315,-0.8529450506590879,0.5436924875458242,0.8339283977817172,-0.8340584615123183,0.568202323467303,0.820726270510442,-0.8282252256743585,-0.2066013184252091,0.8142120061906754,-0.8278028575045691,-0.0425373815633101,0.7945201852301106,-0.7909131777540903,-0.7040147307320449,0.7514000614941647,-0.8229498158556513,-0.3267173101234472,1.0,-0.9648026432607737,-0.2409532178389668,0.9225485945057429,-0.9322936680039319,0.40578658906236637,0.9096835809154356,-0.9144136701924501,0.6092943796817357,0.8912621522143196,-0.904753170077234,0.7313282338794648,0.8943901418276583,-0.8890189622977787,0.6068378093212264,0.9024239030545018,-0.893835670474056,-0.686072639397797,0.903974767988578,-0.8844442209919124,-0.2675868036138971,0.9087834647251777,-0.8774247651230999,-0.872027940261203,-0.6726652843876592,0.765988695417609
conf_L14_e,-0.846151294758241,0.8665961967057663,-0.0014717744166148805,-0.8961405141039277,0.9251440768121445,-0.15507817191178686,-0.8488874880812491,0.9050562980793182,0.10512950309633294,-0.8339111516805776,0.8927307664989323,-0.4305926495362363,-0.8301143524924756,0.8650796508285234,-0.5398504573585972,-0.8268514930071061,0.8523452957345031,-0.527223826175685,-0.8144550003103939,0.8454208694968315,0.2557706935156021,-0.8084704864379152,0.8454381019168735,0.10683881559496873,-0.7979771550846346,0.8084187001423879,0.7211085374775388,-0.7650204764967934,0.8341447550544794,0.36634121187252355,-0.9648026432607737,1.0,0.15415773524300308,-0.8979086941856569,0.9586009835925741,-0.3678506232562359,-0.8870201160195248,0.9359507091724024,-0.640420786602702,-0.8542140679122525,0.9009168593595202,-0.704374960199246,-0.869595218973991,0.8963551534199947,-0.5763132436457566,-0.8827558772411694,0.9084885407483946,0.6789844713810262,-0.883266281392698,0.9006861144450308,0.2608758921425229,-0.8981219544696715,0.8907942796672476,0.8816275965466084,0.6684481700995755,-0.7189638690229235
conf_L14_rnorm,-0.18590253995332007,0.12769402569152005,0.10669481343832642,-0.2322426900339857,0.15066332386471265,0.1297861883973473,-0.2000012822294018,0.14234696345067496,0.08690913887512641,-0.18490317284105648,0.1383906192260764,0.02751465057680408,-0.16025559957275243,0.13755817668025747,-0.09083537799183555,-0.15940185535651966,0.1290935908553235,-0.17103837582675543,-0.16163608451202366,0.13021347252655519,-0.04933098311358577,-0.16830673199265417,0.1394322356971457,-0.10758041109000299,-0.13149633802001293,0.12209814097418711,0.11900469851388555,-0.21845138571408448,0.06805903737803691,0.152031343724555,-0.2409532178389668,0.15415773524300308,1.0,-0.1944989611263458,0.1569469138794233,0.14544260204297677,-0.19419022858543852,0.15917225492969186,-0.012165543191303928,-0.20174785193072453,0.16150803103716777,-0.10973193709377953,-0.1895059211811626,0.14832514185848694,-0.012874811512432274,-0.18375245801767312,0.13522850481065432,0.1582473707447616,-0.18467500429778566,0.12451676611480039,0.07429186892989291,-0.1730841445946902,0.1203492167712608,0.14791070621278024,0.15427957352878954,-0.22183443791445
conf_L15_c,0.8020507434299639,-0.7932416598247474,-0.07337871648724922,0.9246178955900053,-0.8928680948593888,0.15871023578574592,0.9032989138398403,-0.8894793476593597,-0.12738595567684685,0.8821101250183089,-0.8841090974547695,0.39208982087463123,0.8907789013231259,-0.8836430566933408,0.5747214803359566,0.8889114171365808,-0.8718026559777396,0.5765965190811848,0.8758608805906871,-0.8672739726550548,-0.23765703765488733,0.8734279237286456,-0.8724830744808579,-0.04757009570124043,0.8490066253810212,-0.840185873025515,-0.7531526622387679,0.6783710437961908,-0.7400504326888735,-0.2990148889090032,0.9225485945057429,-0.8979086941856569,-0.1944989611263458,1.0,-0.9637458505612001,0.5665561424105048,0.9951983900483544,-0.9717837463235086,0.7248107807728953,0.9750731564477559,-0.9800841384667166,0.7562453107563113,0.9802971615382577,-0.9727853190002046,0.5747501979883176,0.983117020010691,-0.9672339296622637,-0.8132397967213144,0.9842305490824707,-0.9614057082755891,-0.32228414960218016,0.9828241794476537,-0.9454620631529598,-0.9516909258446393,-0.7651316791772433,0.8722319171554428
conf_L15_e,-0.8135066111691863,0.8223775229534465,0.036088710487765976,-0.9079262398732283,0.9157564527683038,-0.1507933240851599,-0.8817328796970981,0.9118118448492664,0.13308319777736097,-0.868287863057116,0.9065357652422806,-0.4478775247694215,-0.879358899126396,0.8991513292506019,-0.561730971887717,-0.8796084429958902,0.8903985641781921,-0.5445683995085286,-0.8680393049897049,0.8839495363473897,0.2751758802202213,-0.8642836188125298,0.8861272416507965,0.08973963432321094,-0.8415090934742206,0.8454488427516487,0.7558584438874902,-0.7193389232494881,0.7811080490599341,0.33733914658314657,-0.9322936680039319,0.9586009835925741,0.1569469138794233,-0.9637458505612001,1.0,-0.45317503020652594,-0.9585927685494049,0.993657667159989,-0.7206224573174498,-0.9262307354950495,0.9709929697181877,-0.7251416233144499,-0.9430649064491758,0.9718920788176988,-0.5477835570203515,-0.9533545637913016,0.978122885948499,0.799138260203675,-0.953719589984789,0.9723743939342626,0.3444563256504426,-0.9663928193202417,0.9567460121945672,0.9572098294843888,0.7412962052784973,-0.8057039673753541
conf_L15_rnorm,0.43278887000555855,-0.4436325691491409,-0.1101548225145893,0.4530450892600637,-0.4228009771729761,0.1609007709765335,0.45118329095162407,-0.4179722683857219,0.15602635982146804,0.4290117902871535,-0.4106404299285674,0.20972355841112902,0.46296534819474866,-0.4101323124004032,0.33696423848485096,0.44798221189385395,-0.4014766237005914,0.29951086960623036,0.43628702423914334,-0.4022281929744022,-0.06398223378120982,0.42977163656228323,-0.4106448869985833,-0.05820428898777087,0.4345563396190216,-0.4167624359927831,-0.3513033841980981,0.35482632143784093,-0.43442499842949245,-0.17701362002526325,0.40578658906236637,-0.3678506232562359,0.14544260204297677,0.5665561424105048,-0.45317503020652594,1.0,0.5474660714688768,-0.4650695326061293,0.6770728752039911,0.5255015505427872,-0.509522662595203,0.5196427616403332,0.5173271590971499,-0.5001303554546268,0.5745655334834595,0.5181844903917289,-0.511380984053594,-0.3175171042583728,0.5261608672977617,-0.5299644941994497,-0.049409699767494035,0.5410255683011982,-0.5524306216850359,-0.5020961584537682,-0.32139242461203194,0.3851655488119099
conf_L16_c,0.7931291652802602,-0.7818533134865193,-0.06643303466733999,0.9162342300848939,-0.8910660449736635,0.1460476825782711,0.9022368523407469,-0.8904932899440834,-0.1469508031693514,0.8871531290766327,-0.8872239850324201,0.3871219804308603,0.8881793597996894,-0.8868889486072781,0.5572510857453438,0.8893936065901897,-0.8780762285051548,0.567272186545275,0.8753404534887415,-0.8739036815341968,-0.2559275095789021,0.8742698821134174,-0.8796225113160113,-0.06389435798983843,0.8581791120797825,-0.850596430453803,-0.7701509715583112,0.6587652785646133,-0.7229494500397229,-0.27715472255219104,0.9096835809154356,-0.8870201160195248,-0.19419022858543852,0.9951983900483544,-0.9585927685494049,0.5474660714688768,1.0,-0.9738041340426892,0.7291994142081217,0.985614958512869,-0.9862827183458625,0.7651527469483359,0.9906066301950768,-0.979773060513032,0.5664231658643731,0.9913989748311044,-0.9700174368969602,-0.8347387013418259,0.991186832614416,-0.9639616341781112,-0.34808604623233386,0.9850873034959307,-0.9445226437719558,-0.9557097452545117,-0.7821293900691815,0.8941549420546525
conf_L16_e,-0.7966262235137118,0.8017371660032089,0.036369952864649654,-0.9045455766580243,0.9086321449704162,-0.14925901018287419,-0.8869862422501108,0.908653499944158,0.14403694370587616,-0.8771098369078383,0.9067222715606892,-0.44980322480369817,-0.8857028871518046,0.9036395666120218,-0.559993800111633,-0.8894226113719509,0.8976581519201778,-0.5479508769468947,-0.8771539820272668,0.8918728237165653,0.2845768370139424,-0.8747061427882759,0.8957092079553449,0.0932108941113324,-0.8550211926556044,0.8580484675698636,0.7726986508407486,-0.694362680191757,0.7567158233916821,0.30978481325859575,-0.9144136701924501,0.9359507091724024,0.15917225492969186,-0.9717837463235086,0.993657667159989,-0.4650695326061293,-0.9738041340426892,1.0,-0.7335079181327089,-0.9446430997664338,0.9825341375658941,-0.7304298747075074,-0.9609548364280474,0.9840614913259403,-0.5353095520602345,-0.9689718645972257,0.985040179560895,0.8270037024797877,-0.9682392898394079,0.9785766437213202,0.3552067210975905,-0.9755388767615388,0.9583205959237733,0.9651400695967096,0.7668284918540308,-0.8391435214337503
conf_L16_rnorm,0.5910537633624954,-0.6214109620975385,-0.02175393839917349,0.6127419938520926,-0.6446330087981027,0.09389521590604707,0.5995678553119113,-0.6331181003568653,0.0060341903865479725,0.5877335779163261,-0.6263571390080969,0.4355866303158511,0.6251543264409042,-0.6209879793502406,0.4118220014677948,0.6152904372646802,-0.6202404402665392,0.3631271219692709,0.6020218911409543,-0.6152415438287745,-0.152614443088182,0.5963498199745277,-0.6178697019812346,-0.1303246669786427,0.5988117991038168,-0.6013265862180702,-0.5258243638453662,0.4989707864243301,-0.5756612222307335,-0.24135860784279514,0.6092943796817357,-0.640420786602702,-0.012165543191303928,0.7248107807728953,-0.7206224573174498,0.6770728752039911,0.7291994142081217,-0.7335079181327089,1.0,0.7051645911936975,-0.7413508092716405,0.7762538615798358,0.7141404376638326,-0.7470956739801692,0.6764923363011888,0.7215121955952886,-0.7658682267073622,-0.5493608151042992,0.7258756870169917,-0.776713903019264,-0.20588340408915554,0.7473739323441342,-0.7826298675960633,-0.7340136391830485,-0.47592011669869294,0.5372586604234938
conf_L18_c,0.7792407878957803,-0.7521262812173798,-0.07894072203322305,0.901396218248763,-0.8686843969545639,0.11377789267083784,0.8899197989205724,-0.8674562965746716,-0.16710096926461196,0.8743297435886407,-0.8639178144046002,0.33259946916855665,0.8747834417925516,-0.8688961592297263,0.5376738259131163,0.8724682607695123,-0.8579828126637743,0.5522580375550807,0.858649570090654,-0.8537397090335259,-0.25153704067175653,0.858804369870729,-0.8581472131536733,-0.05973801694021411,0.8417690024669702,-0.8300697099242157,-0.7541276589259451,0.6315648825963271,-0.68755646111602,-0.25643962128227066,0.8912621522143196,-0.8542140679122525,-0.20174785193072453,0.9750731564477559,-0.9262307354950495,0.5255015505427872,0.985614958512869,-0.9446430997664338,0.7051645911936975,1.0,-0.9816208704611825,0.77726651957307,0.9973392871757741,-0.971098638985654,0.5678999864472822,0.9934421320331922,-0.9524011560255453,-0.8476732505235502,0.9923711073105479,-0.9440553348169739,-0.3783320228688494,0.9715562301228094,-0.9176504229937141,-0.9341631900024435,-0.7829177106244571,0.9332788969731778
conf_L18_e,-0.7945715812562913,0.7845558490045431,0.06962141397721631,-0.9046937891904192,0.8954834278518593,-0.11989716394411824,-0.8913366242892279,0.8953195507132392,0.16305683974315008,-0.880286075987782,0.8924230237143824,-0.3928792626930457,-0.8893944043036092,0.8969301726648572,-0.5490908596004546,-0.8883411273686358,0.8873805162416715,-0.5442000075310286,-0.8767831437964999,0.8833995898303646,0.271394231305419,-0.8746530811770867,0.8860992202013057,0.0800245291700294,-0.8518073498485186,0.8486871534971041,0.7653208811029735,-0.6624786084936376,0.7289800023702987,0.28984521345825176,-0.904753170077234,0.9009168593595202,0.16150803103716777,-0.9800841384667166,0.9709929697181877,-0.509522662595203,-0.9862827183458625,0.9825341375658941,-0.7413508092716405,-0.9816208704611825,1.0,-0.7654142402257444,-0.9898393733877336,0.9973574136752298,-0.5684984037852852,-0.9920851872193497,0.9906164298279415,0.8624904621562084,-0.9914943508752551,0.9847006154816252,0.400912596234576,-0.988429305762189,0.9630525901285145,0.9697150241730467,0.7771214779934769,-0.8853516611730198
conf_L18_rnorm,0.6841770633097014,-0.6703069504169287,-0.09981271974241847,0.6920657581507051,-0.7254663898425132,0.10754266699381594,0.6830550303546512,-0.7172904595559718,-0.11523624887455323,0.6757120293763001,-0.7073523362350019,0.30856293013167213,0.6538989570161958,-0.6770957965867161,0.384076333156529,0.646817380428687,-0.6743881732857625,0.3931412625594611,0.6246798043676827,-0.6689313562714068,-0.1855099416929115,0.6202924091502482,-0.6664490207445843,-0.1224851795638261,0.6471452440379941,-0.6554137532519176,-0.6011601113161532,0.48579960469437533,-0.615160631628935,-0.181174463950571,0.7313282338794648,-0.704374960199246,-0.10973193709377953,0.7562453107563113,-0.7251416233144499,0.5196427616403332,0.7651527469483359,-0.7304298747075074,0.7762538615798358,0.77726651957307,-0.7654142402257444,1.0,0.7663610625820206,-0.7514213526186312,0.8449311052313405,0.7628827578094672,-0.7512577719332445,-0.5308410552159996,0.7637222525109597,-0.7503540958894473,-0.15656612985913765,0.7604192885066716,-0.7521460235742402,-0.7241504117156289,-0.5277018086203157,0.6148729946371138
conf_L20_c,0.782304124955402,-0.7624946671966126,-0.07409272978704759,0.9052919297781524,-0.8791214505590493,0.11575226178289719,0.8938837726537385,-0.8785564770776254,-0.16872888268998343,0.8799708308694933,-0.8758215919422725,0.3561894886325556,0.8829504551579935,-0.8810976627551841,0.5450267052726908,0.8830351196990873,-0.8722000567012701,0.5545271824512614,0.869793109271914,-0.8682868008972483,-0.2646494094019534,0.8705327965204597,-0.8735062854200206,-0.07323471595739055,0.8541005964498826,-0.8449953783243039,-0.767874436212263,0.6439881305906309,-0.7007190712487009,-0.2709891421539492,0.8943901418276583,-0.869595218973991,-0.1895059211811626,0.9802971615382577,-0.9430649064491758,0.5173271590971499,0.9906066301950768,-0.9609548364280474,0.7141404376638326,0.9973392871757741,-0.9898393733877336,0.7663610625820206,1.0,-0.9835290683240624,0.5548642736720701,0.9983503102018736,-0.9679111891372659,-0.860012316118865,0.9971191354972021,-0.9602010879260702,-0.38472872378144135,0.9811381228526608,-0.9337724458273585,-0.9496191520033976,-0.7914528018921911,0.9278589348683076
conf_L20_e,-0.7824792039110726,0.7770988580024777,0.0692912243584878,-0.8933822352781718,0.8893012272256202,-0.11471857546498132,-0.8816060719926204,0.8902621819518837,0.16896591061277172,-0.872434489402655,0.8884656446995993,-0.40446890461132806,-0.8835554594968285,0.8939611474082699,-0.5449236216322593,-0.8852088880438378,0.8878337255630101,-0.5360984681413886,-0.8733814739886591,0.8838647977651224,0.28567525153152085,-0.8722298442668047,0.8875035596621039,0.09824795676608947,-0.8521328545479833,0.8515595576561432,0.7697821522586629,-0.6589489584357545,0.7227651377584638,0.2954355045760242,-0.8890189622977787,0.8963551534199947,0.14832514185848694,-0.9727853190002046,0.9718920788176988,-0.5001303554546268,-0.979773060513032,0.9840614913259403,-0.7470956739801692,-0.971098638985654,0.9973574136752298,-0.7514213526186312,-0.9835290683240624,1.0,-0.5494570618094721,-0.9871525802129242,0.9951658074646232,0.8714084905126647,-0.9865075957204009,0.990554306207857,0.4111779347297343,-0.9867564294266257,0.9682709358268407,0.9746287654282293,0.7775497753584546,-0.8751919221524006
